"DESCRIPTION","NAME","OFFERID","PICTURE","PRICE","URL"
"None","Сверло по металлу HSS-R DIN 338 RN (9.3х81х125 мм) Heller (TD18533)","37765537","https://www.enkor24.ru/u/images/products/1b/1b8118dc6b8a0362e8fe44dfaf6977d7e2022b65.jpg","117","https://www.enkor24.ru/product/111542-sverlo-po-metallu-hss-r-din-338-rn-9-3x81x125-mm-heller-td18533"
"None","Сверло по металлу HSS-R DIN 338 RN (9.4х81х125 мм) Heller (TD18534)","37765538","https://www.enkor24.ru/u/images/products/1b/1b8118dc6b8a0362e8fe44dfaf6977d7e2022b65.jpg","117","https://www.enkor24.ru/product/111543-sverlo-po-metallu-hss-r-din-338-rn-9-4x81x125-mm-heller-td18534"
"None","Сверло по металлу HSS-R DIN 338 RN (9.5х81х125 мм) Heller (TD18535)","37765539","https://www.enkor24.ru/u/images/products/ae/ae7a2e127cfd6a7208c2cdbb1a5d5c82b7dd324a.jpg","117","https://www.enkor24.ru/product/111544-sverlo-po-metallu-hss-r-din-338-rn-9-5x81x125-mm-heller-td18535"
"None","Сверло по металлу HSS-R DIN 338 RN (9.6х87х133 мм) Heller (TD18536)","37765540","https://www.enkor24.ru/u/images/products/1b/1b8118dc6b8a0362e8fe44dfaf6977d7e2022b65.jpg","128","https://www.enkor24.ru/product/111545-sverlo-po-metallu-hss-r-din-338-rn-9-6x87x133-mm-heller-td18536"
"None","Сверло по металлу HSS-R DIN 338 RN (9.7х87х133 мм) Heller (TD18537)","37765541","https://www.enkor24.ru/u/images/products/ae/ae7a2e127cfd6a7208c2cdbb1a5d5c82b7dd324a.jpg","128","https://www.enkor24.ru/product/111546-sverlo-po-metallu-hss-r-din-338-rn-9-7x87x133-mm-heller-td18537"
"None","Сверло по металлу HSS-R DIN 338 RN (9.8х87х133 мм) Heller (TD18538)","37765542","https://www.enkor24.ru/u/images/products/1b/1b8118dc6b8a0362e8fe44dfaf6977d7e2022b65.jpg","128","https://www.enkor24.ru/product/111547-sverlo-po-metallu-hss-r-din-338-rn-9-8x87x133-mm-heller-td18538"
"None","Сверло по металлу HSS-R DIN 338 RN (9.9х87х133 мм) Heller (TD18539)","37765543","https://www.enkor24.ru/u/images/products/1b/1b8118dc6b8a0362e8fe44dfaf6977d7e2022b65.jpg","136","https://www.enkor24.ru/product/111548-sverlo-po-metallu-hss-r-din-338-rn-9-9x87x133-mm-heller-td18539"
"None","Сверло по металлу HSS-R DIN 338 RN (10х87х133 мм) Heller (TD18540)","37765544","https://www.enkor24.ru/u/images/products/ae/ae7a2e127cfd6a7208c2cdbb1a5d5c82b7dd324a.jpg","136","https://www.enkor24.ru/product/111549-sverlo-po-metallu-hss-r-din-338-rn-10x87x133-mm-heller-td18540"
"None","Сверло по металлу HSS-R DIN 338 RN (10.2х87х133 мм) Heller (TD18541)","37765545","https://www.enkor24.ru/u/images/products/ae/ae7a2e127cfd6a7208c2cdbb1a5d5c82b7dd324a.jpg","163","https://www.enkor24.ru/product/111550-sverlo-po-metallu-hss-r-din-338-rn-10-2x87x133-mm-heller-td18541"
"None","Сверло по металлу HSS-R DIN 338 RN (10.5х87х133 мм) Heller (TD18542)","37765546","https://www.enkor24.ru/u/images/products/ae/ae7a2e127cfd6a7208c2cdbb1a5d5c82b7dd324a.jpg","168","https://www.enkor24.ru/product/111551-sverlo-po-metallu-hss-r-din-338-rn-10-5x87x133-mm-heller-td18542"
"None","Сверло по металлу HSS-R DIN 338 RN (11.5х94х142 мм) Heller (TD18546)","37765547","https://www.enkor24.ru/u/images/products/1b/1b8118dc6b8a0362e8fe44dfaf6977d7e2022b65.jpg","197","https://www.enkor24.ru/product/111552-sverlo-po-metallu-hss-r-din-338-rn-11-5x94x142-mm-heller-td18546"
"None","Сверло по металлу HSS-R DIN 338 RN (12.5х101х151 мм) Heller (TD18550)","37765548","https://www.enkor24.ru/u/images/products/ae/ae7a2e127cfd6a7208c2cdbb1a5d5c82b7dd324a.jpg","227","https://www.enkor24.ru/product/111553-sverlo-po-metallu-hss-r-din-338-rn-12-5x101x151-mm-heller-td18550"
"None","Сверло по металлу HSS-R DIN 338 RN (13х101х151 мм) Heller (TD18552)","37765549","https://www.enkor24.ru/u/images/products/ae/ae7a2e127cfd6a7208c2cdbb1a5d5c82b7dd324a.jpg","242","https://www.enkor24.ru/product/111554-sverlo-po-metallu-hss-r-din-338-rn-13x101x151-mm-heller-td18552"
"None","Сверло по металлу (HSS; cо ступенчатым хвостовиком; 10 х 87 х 133 мм; 8 мм) Heller (TD21542)","37765550","https://www.enkor24.ru/u/images/products/65/653e6b9c8ca3778fe381cc2baa4571761413787b.jpg","410","https://www.enkor24.ru/product/111555-sverlo-po-metallu-hss-co-stupenchatym-xvostovikom-10-x-87-x-133-mm-8-mm-heller-td21542"
"None","Сверло по металлу (HSS; cо ступенчатым хвостовиком; 11 х 94 х 142 мм; 8 мм) Heller (TD21544)","37765551","https://www.enkor24.ru/u/images/products/65/653e6b9c8ca3778fe381cc2baa4571761413787b.jpg","380","https://www.enkor24.ru/product/111556-sverlo-po-metallu-hss-co-stupenchatym-xvostovikom-11-x-94-x-142-mm-8-mm-heller-td21544"
"None","Сверло по металлу (HSS; cо ступенчатым хвостовиком; 12х101х151 мм; 8 мм) Heller (TD21546)","37765552","https://www.enkor24.ru/u/images/products/65/653e6b9c8ca3778fe381cc2baa4571761413787b.jpg","565","https://www.enkor24.ru/product/111557-sverlo-po-metallu-hss-co-stupenchatym-xvostovikom-12x101x151-mm-8-mm-heller-td21546"
"None","Сверло по металлу (HSS; cо ступенчатым хвостовиком; 13х101х151 мм; 8 мм) Heller (TD21548)","37765553","https://www.enkor24.ru/u/images/products/be/be1a25b206015e0cb260d4c5b6fa02b6bb01d276.jpg","445","https://www.enkor24.ru/product/111558-sverlo-po-metallu-hss-co-stupenchatym-xvostovikom-13x101x151-mm-8-mm-heller-td21548"
"None","Сверло по металлу cо ступенчатым хвостовиком (13.5x108x160 мм; HSS) Heller (TD21549)","37765554","https://www.enkor24.ru/u/images/products/8e/8e0c3500a9d694837ccbfee188cd23eb50e7c58a.jpg","685","https://www.enkor24.ru/product/111559-sverlo-po-metallu-co-stupenchatym-xvostovikom-13-5x108x160-mm-hss-heller-td21549"
"None","Сверло по металлу cо ступенчатым хвостовиком (14x108x160 мм; HSS) Heller (TD21550)","37765555","https://www.enkor24.ru/u/images/products/05/0571ed7c3aba11bdc59e0b232e4848fb5d64de0f.jpg","520","https://www.enkor24.ru/product/111560-sverlo-po-metallu-co-stupenchatym-xvostovikom-14x108x160-mm-hss-heller-td21550"
"None","Сверло по металлу cо ступенчатым хвостовиком (14.5x114x169 мм; HSS) Heller (TD21551)","37765556","https://www.enkor24.ru/u/images/products/84/8444ed12d17a70391016f8e245600cbe00b76d09.jpg","755","https://www.enkor24.ru/product/111561-sverlo-po-metallu-co-stupenchatym-xvostovikom-14-5x114x169-mm-hss-heller-td21551"
"None","Сверло по металлу cо ступенчатым хвостовиком (15x114x169 мм; HSS) Heller (TD21552)","37765557","https://www.enkor24.ru/u/images/products/50/501f66feee147e7f85f3060ffc16bd83514ca8ff.jpg","785","https://www.enkor24.ru/product/111562-sverlo-po-metallu-co-stupenchatym-xvostovikom-15x114x169-mm-hss-heller-td21552"
"None","Сверло по металлу cо ступенчатым хвостовиком (15.5x120x178 мм; HSS) Heller (TD21553)","37765558","https://www.enkor24.ru/u/images/products/8e/8e0c3500a9d694837ccbfee188cd23eb50e7c58a.jpg","670","https://www.enkor24.ru/product/111563-sverlo-po-metallu-co-stupenchatym-xvostovikom-15-5x120x178-mm-hss-heller-td21553"
"None","Сверло по металлу cо ступенчатым хвостовиком (16x120x178 мм; HSS) Heller (TD21554)","37765559","https://www.enkor24.ru/u/images/products/5b/5b44976404f063cf1e2a0f2b0bd59d073dd9eeeb.jpg","640","https://www.enkor24.ru/product/111564-sverlo-po-metallu-co-stupenchatym-xvostovikom-16x120x178-mm-hss-heller-td21554"
"None","Сверло по металлу cо ступенчатым хвостовиком (16.5x125x184 мм; HSS) Heller (TD21555)","37765560","https://www.enkor24.ru/u/images/products/e2/e2f45e59926e9ca76444c311d776fcf54c7fc348.jpg","920","https://www.enkor24.ru/product/111565-sverlo-po-metallu-co-stupenchatym-xvostovikom-16-5x125x184-mm-hss-heller-td21555"
"None","Сверло по металлу cо ступенчатым хвостовиком (17x125x184 мм; HSS) Heller (TD21556)","37765561","https://www.enkor24.ru/u/images/products/09/09c7fb32812cd97af1c8b4e90e49b25ace8cf18e.jpg","970","https://www.enkor24.ru/product/111566-sverlo-po-metallu-co-stupenchatym-xvostovikom-17x125x184-mm-hss-heller-td21556"
"None","Сверло по металлу cо ступенчатым хвостовиком (17.5x130x191 мм; HSS) Heller (TD21557)","37765562","https://www.enkor24.ru/u/images/products/8e/8e0c3500a9d694837ccbfee188cd23eb50e7c58a.jpg","760","https://www.enkor24.ru/product/111567-sverlo-po-metallu-co-stupenchatym-xvostovikom-17-5x130x191-mm-hss-heller-td21557"
"None","Сверло по металлу cо ступенчатым хвостовиком (18x130x191 мм; HSS) Heller (TD21558)","37765563","https://www.enkor24.ru/u/images/products/62/62308b00ceb1a252155d4d3d6dc9037297d17446.jpg","775","https://www.enkor24.ru/product/111568-sverlo-po-metallu-co-stupenchatym-xvostovikom-18x130x191-mm-hss-heller-td21558"
"None","Сверло по металлу cо ступенчатым хвостовиком (18.5x135x198 мм; HSS) Heller (TD21559)","37765564","https://www.enkor24.ru/u/images/products/8e/8e0c3500a9d694837ccbfee188cd23eb50e7c58a.jpg","1120","https://www.enkor24.ru/product/111569-sverlo-po-metallu-co-stupenchatym-xvostovikom-18-5x135x198-mm-hss-heller-td21559"
"None","Сверло по металлу cо ступенчатым хвостовиком (19x135x198 мм; HSS) Heller (TD21560)","37765565","https://www.enkor24.ru/u/images/products/bd/bd27074a37fc24bbba4288485c2989e04e5dfa7d.jpg","860","https://www.enkor24.ru/product/111570-sverlo-po-metallu-co-stupenchatym-xvostovikom-19x135x198-mm-hss-heller-td21560"
"None","Сверло по металлу cо ступенчатым хвостовиком (19.5x140x205 мм; HSS) Heller  (TD21561)","37765566","https://www.enkor24.ru/u/images/products/8e/8e0c3500a9d694837ccbfee188cd23eb50e7c58a.jpg","1190","https://www.enkor24.ru/product/111571-sverlo-po-metallu-co-stupenchatym-xvostovikom-19-5x140x205-mm-hss-heller-td21561"
"None","Сверло по металлу cо ступенчатым хвостовиком (20x140x205 мм; HSS) Heller (TD21562)","37765567","https://www.enkor24.ru/u/images/products/b5/b5cb426327bb28639bb45cdccc27b9c989054193.jpg","945","https://www.enkor24.ru/product/111572-sverlo-po-metallu-co-stupenchatym-xvostovikom-20x140x205-mm-hss-heller-td21562"
"None","Сверло по металлу cо ступенчатым хвостовиком (22x150x219 мм; HSS) Heller (TD23998)","37765568","https://www.enkor24.ru/u/images/products/b5/b5fea165c18f975e0dc03861b125e3bdfee83a8b.jpg","1520","https://www.enkor24.ru/product/111573-sverlo-po-metallu-co-stupenchatym-xvostovikom-22x150x219-mm-hss-heller-td23998"
"None","Сверло по металлу cо ступенчатым хвостовиком (25x150x246 мм; HSS) Heller (TD23999)","37765569","https://www.enkor24.ru/u/images/products/f0/f0b004026e69d365ec34a2f4d3425eba9e64566f.jpg","2420","https://www.enkor24.ru/product/111574-sverlo-po-metallu-co-stupenchatym-xvostovikom-25x150x246-mm-hss-heller-td23999"
"None","Сверло по металлу НSS-Co DIN 338 (12х101х151 мм) Heller (TD21247)","37765570","https://www.enkor24.ru/u/images/products/e1/e17bf20a63885bd9a1d7608592d5e32d9160d691.jpg","1420","https://www.enkor24.ru/product/113214-sverlo-po-metallu-nss-co-din-338-12x101x151-mm-heller-td21247"
"None","Сверло по металлу НSS-Co DIN 338 (4х43х75 мм) Heller (TD21229)","37765571","https://www.enkor24.ru/u/images/products/e1/e17bf20a63885bd9a1d7608592d5e32d9160d691.jpg","157","https://www.enkor24.ru/product/113216-sverlo-po-metallu-nss-co-din-338-4x43x75-mm-heller-td21229"
"None","Сверло по металлу НSS-Co DIN 338 (5х52х86 мм) Heller (TD21233)","37765572","https://www.enkor24.ru/u/images/products/e1/e17bf20a63885bd9a1d7608592d5e32d9160d691.jpg","225","https://www.enkor24.ru/product/113217-sverlo-po-metallu-nss-co-din-338-5x52x86-mm-heller-td21233"
"Сверло по металлу НSS-G Super DIN 338 Heller предназначено для выполнения сквозных и глухих отверстий в легированной и н","Сверло по металлу НSS-G Super DIN 338 RN (2 шт; 1х12х34 мм) Heller (TD17760)","37765573","https://www.enkor24.ru/u/images/products/7a/7a373a8e763d26552b8615c3fffc862c1a203e8b.jpg","227","https://www.enkor24.ru/product/113218-sverlo-po-metallu-nss-g-super-din-338-rn-2-sht-1x12x34-mm-heller-td17760"
"Сверло по металлу НSS-G Super DIN 338 Heller предназначено для выполнения сквозных и глухих отверстий в легированной и н","Сверло по металлу НSS-G Super DIN 338 RN (10х87х133 мм) Heller (TD17782)","37765574","https://www.enkor24.ru/u/images/products/72/72c5fe3f43e74b5a7bed92aa76df947b70ef02b2.jpg","490","https://www.enkor24.ru/product/113219-sverlo-po-metallu-nss-g-super-din-338-rn-10x87x133-mm-heller-td17782"
"Сверло по металлу НSS-G Super DIN 338 Heller предназначено для выполнения сквозных и глухих отверстий в легированной и н","Сверло по металлу НSS-G Super DIN 338 RN (12х101х151 мм) Heller (TD17786)","37765575","https://www.enkor24.ru/u/images/products/7a/7a373a8e763d26552b8615c3fffc862c1a203e8b.jpg","875","https://www.enkor24.ru/product/113220-sverlo-po-metallu-nss-g-super-din-338-rn-12x101x151-mm-heller-td17786"
"None","Сверло по металлу НSS-G Super DIN 338 RN (2 шт; 2х24х49 мм) Heller (TD17762)","37765576","https://www.enkor24.ru/u/images/products/7a/7a373a8e763d26552b8615c3fffc862c1a203e8b.jpg","182","https://www.enkor24.ru/product/113221-sverlo-po-metallu-nss-g-super-din-338-rn-2-sht-2x24x49-mm-heller-td17762"
"Сверло по металлу НSS-G Super DIN 338 Heller предназначено для выполнения сквозных и глухих отверстий в легированной и н","Сверло по металлу НSS-G Super DIN 338 RN (2 шт; 3х33х61 мм) Heller (TD17764)","37765577","https://www.enkor24.ru/u/images/products/7a/7a373a8e763d26552b8615c3fffc862c1a203e8b.jpg","179","https://www.enkor24.ru/product/113222-sverlo-po-metallu-nss-g-super-din-338-rn-2-sht-3x33x61-mm-heller-td17764"
"Сверло по металлу НSS-G Super DIN 338 Heller предназначено для выполнения сквозных и глухих отверстий в легированной и н","Сверло по металлу НSS-G Super DIN 338 RN (2 шт; 3.3х36х65 мм) Heller (TD17766)","37765578","https://www.enkor24.ru/u/images/products/7a/7a373a8e763d26552b8615c3fffc862c1a203e8b.jpg","193","https://www.enkor24.ru/product/113223-sverlo-po-metallu-nss-g-super-din-338-rn-2-sht-3-3x36x65-mm-heller-td17766"
"None","Сверло по металлу HSS-G Super DIN 338 RN (4х43х75 мм) Heller (TD17768)","37765579","https://www.enkor24.ru/u/images/products/7a/7a373a8e763d26552b8615c3fffc862c1a203e8b.jpg","87","https://www.enkor24.ru/product/113224-sverlo-po-metallu-hss-g-super-din-338-rn-4x43x75-mm-heller-td17768"
"Сверло по металлу НSS-G Super DIN 338 Heller предназначено для выполнения сквозных и глухих отверстий в легированной и н","Сверло по металлу НSS-G Super DIN 338 RN (4.2х43х75 мм) Heller (TD17769)","37765580","https://www.enkor24.ru/u/images/products/7a/7a373a8e763d26552b8615c3fffc862c1a203e8b.jpg","119","https://www.enkor24.ru/product/113225-sverlo-po-metallu-nss-g-super-din-338-rn-4-2x43x75-mm-heller-td17769"
"None","Сверло по металлу HSS-G Super DIN 338 RN (5х52х86 мм) Heller (TD17772)","37765581","https://www.enkor24.ru/u/images/products/7a/7a373a8e763d26552b8615c3fffc862c1a203e8b.jpg","107","https://www.enkor24.ru/product/113226-sverlo-po-metallu-hss-g-super-din-338-rn-5x52x86-mm-heller-td17772"
"Сверло по металлу НSS-G Super DIN 338 Heller предназначено для выполнения сквозных и глухих отверстий в легированной и н","Сверло по металлу НSS-G Super DIN 338 RN (6х57х93 мм) Heller (TD17774)","37765582","https://www.enkor24.ru/u/images/products/ee/eeffbcca8eea31ca28f9e00c15ba3fc705af5d89.jpg","188","https://www.enkor24.ru/product/113227-sverlo-po-metallu-nss-g-super-din-338-rn-6x57x93-mm-heller-td17774"
"Сверло HSS-G Turbo w-заточка Heller TD28644 предназначено для выполнения точных и аккуратных отверстий в легированных и ","Сверло по металлу HSS-G Turbo w-заточка (8х75х117 мм) Heller (TD28644)","37765583","https://www.enkor24.ru/u/images/products/40/40c343a2cf6574985ad59487dae3a08a18ec1b8b.jpg","530","https://www.enkor24.ru/product/113229-sverlo-po-metallu-hss-g-turbo-w-zatochka-8x75x117-mm-heller-td28644"
"Сверло HSS-G Turbo w-заточка Heller TD28652 предназначено для выполнения точных и аккуратных отверстий в легированных и ","Сверло по металлу HSS-G Turbo w-заточка (12х101х151 мм) Heller (TD28652)","37765584","https://www.enkor24.ru/u/images/products/40/40c343a2cf6574985ad59487dae3a08a18ec1b8b.jpg","1390","https://www.enkor24.ru/product/113230-sverlo-po-metallu-hss-g-turbo-w-zatochka-12x101x151-mm-heller-td28652"
"Сверло HSS-G Turbo w-заточка Heller TD28632 предназначено для выполнения точных и аккуратных отверстий в легированных и ","Сверло по металлу HSS-G Turbo w-заточка (3.3х36х65 мм) Heller (TD28632)","37765585","https://www.enkor24.ru/u/images/products/bf/bf60f377c5e646532abc411be23a59371e3d1629.jpg","146","https://www.enkor24.ru/product/113231-sverlo-po-metallu-hss-g-turbo-w-zatochka-3-3x36x65-mm-heller-td28632"
"Сверло HSS-G Turbo w-заточка Heller TD28635 предназначено для выполнения точных и аккуратных отверстий в легированных и ","Сверло по металлу HSS-G Turbo w-заточка (4.2х43х75 мм) Heller (TD28635)","37765586","https://www.enkor24.ru/u/images/products/40/40c343a2cf6574985ad59487dae3a08a18ec1b8b.jpg","188","https://www.enkor24.ru/product/113232-sverlo-po-metallu-hss-g-turbo-w-zatochka-4-2x43x75-mm-heller-td28635"
"None","Сверло для металла  удлиненное 3,0х130х190мм НSS-G Super 1шт HELLER (TD26116)","37765587","https://www.enkor24.ru/u/images/products/02/0231f2d5de4cf07e0e146bbe8fe8f7c4d3d80d74.jpg","1350","https://www.enkor24.ru/product/113233-sverlo-dlya-metalla-udlinennoe-3-0x130x190mm-nss-g-super-1sht-heller-td26116"
"None","Сверло по металлу HSS-R DIN 338 RN (10х87х133 мм) Heller (TD17812)","37765588","https://www.enkor24.ru/u/images/products/15/15b51d806db71d1eb98cbcfdd03a593700de647a.jpg","215","https://www.enkor24.ru/product/113234-sverlo-po-metallu-hss-r-din-338-rn-10x87x133-mm-heller-td17812"
"None","Сверло по металлу HSS-R DIN 338 RN (12х101х151 мм) Heller (TD17816)","37765589","https://www.enkor24.ru/u/images/products/90/906e84f174395fbb0401a404537ff662c8ed0e33.jpg","265","https://www.enkor24.ru/product/113235-sverlo-po-metallu-hss-r-din-338-rn-12x101x151-mm-heller-td17816"
"None","Сверло по металлу HSS-R DIN 338 RN (2,0х24х49 мм, 3 шт.) Heller  (TD17792)","37765590","https://www.enkor24.ru/u/images/products/ac/ac391f4ab29fc1715a7082b6cfb52142b30a6585.jpg","99","https://www.enkor24.ru/product/113236-sverlo-po-metallu-hss-r-din-338-rn-2-0x24x49-mm-3-sht-heller-td17792"
"None","Сверло по металлу HSS-R DIN 338 RN (8х75х117 мм) Heller (TD17808)","37765591","","119","https://www.enkor24.ru/product/113237-sverlo-po-metallu-hss-r-din-338-rn-8x75x117-mm-heller-td17808"
"Сверло спиральное по металлу PointTeQ Bosch 2608577165 предназначено для использования со сверлильными стойками и дрелям","Сверло спиральное по металлу PointTeQ (5х52х86 мм) Bosch (2 608 577 165)","37765592","","76","https://www.enkor24.ru/product/115669-sverlo-spiralnoe-po-metallu-pointteq-5x52x86-mm-bosch-2-608-577-165"
"Позволяет сверлить и фрезеровать одним инструментом такие материалы как жесть, пластик, гипсокартон. Сверло состоит из к","Сверло фрезерное ф8мм ""Кукуруза"" Энкор (19152)","37765593","https://www.enkor24.ru/u/images/products/83/83614223d9c520f12f3d749f8fbc7a07448dce91.jpg","128","https://www.enkor24.ru/product/10505-sverlo-frezernoe-f8mm-kukuruza-enkor-19152"
"Двухскоростная ударная дрель Makita HP 2071 имеет два режима работы: сверление и ударное сверление. Новая система остана","Ударная дрель Makita HP2071","37764685","https://www.enkor24.ru/u/images/products/5d/5d20a666cc6f4154567ba820847e2fdccfa12fa7.jpg","18950","https://www.enkor24.ru/product/7401-udarnaya-drel-makita-hp2071"
"Ударная дрель Bosch GSB 1600 RE 0.601.218.121 - инструмент для настоящих профессионалов. С ее помощью можно сверлить отв","Ударная дрель BOSCH GSB 1600 RE Professional (0 601 218 121)","37764686","https://www.enkor24.ru/u/images/products/5f/5f11b5fc6ff0a37de269db9a8f7bc90706f5e6e7.jpg","8300","https://www.enkor24.ru/product/7408-udarnaya-drel-bosch-gsb-1600-re-professional-0-601-218-121"
"Ударная дрель Makita HP 2050 - инструмент с двумя режимами и двумя скоростями работы. Число оборотов регулирует электрон","Ударная дрель Makita HP2050","37764687","https://www.enkor24.ru/u/images/products/f6/f614bf041c8a6708ef60f3abe4faae720626b34a.jpg","13350","https://www.enkor24.ru/product/7413-udarnaya-drel-makita-hp2050"
"Ударная дрель DeWalt DWD 024 - инструмент для сверления отверстий в различных материалах. Функция реверса позволяет испо","Ударная дрель DeWalt DWD024-KS","37764688","https://www.enkor24.ru/u/images/products/96/967d8a315b3ded3f63bcb9c76db8a4da83c57300.jpg","6780","https://www.enkor24.ru/product/7422-udarnaya-drel-dewalt-dwd024-ks"
"Ударная дрель Bosch GSB 13 RE 0.601.217.100 предназначена для сверления в древесине, металле и кирпиче. Дрель оснащена с","Ударная дрель Bosch GSB 13 RE (0 601 217 100)","37764689","https://www.enkor24.ru/u/images/products/92/92b181d506cad2819d86a51584d003341ecb82fe.jpg","6300","https://www.enkor24.ru/product/7424-udarnaya-drel-bosch-gsb-13-re-0-601-217-100"
"Ударная дрель Bosch GSB 16 RE 0.601.14E.500 относится к профессиональному классу инструментов. Имеет два режима работы: ","Ударная дрель Bosch GSB 16 RE Professional (0 601 14E 500)","37764690","https://www.enkor24.ru/u/images/products/4b/4b18ecd8fdf0ed08bc4311c2a797a47557052086.jpg","12350","https://www.enkor24.ru/product/7450-udarnaya-drel-bosch-gsb-16-re-professional-0-601-14e-500"
"Двухскоростная ударная дрель Makita HP 2051 F имеет два режима работы - сверление и сверление с ударом. Двухскоростной р","Двухскоростная ударная дрель Makita HP 2051 F","37764691","https://www.enkor24.ru/u/images/products/8a/8a935ccdf0fefbff724f3e65f88c6dbc1b076094.jpg","15800","https://www.enkor24.ru/product/48057-dvuxskorostnaya-udarnaya-drel-makita-hp-2051-f"
"Ударная дрель Makita HP1640 имеет два режима работы - сверление и ударное сверление. Дрель оснащена функцией реверса, ко","Ударная дрель Makita HP1640","37764692","https://www.enkor24.ru/u/images/products/0a/0a6d2baee3933ddb372742eb3900cef93bf032d3.jpg","7100","https://www.enkor24.ru/product/51027-udarnaya-drel-makita-hp1640"
"Ударная дрель Metabo SBE 760 600841850 с двухскоростным редуктором обладает высокой эффективностью при сверлении отверст","Ударная дрель Metabo SBE 760 SP (600841850)","37764693","https://www.enkor24.ru/u/images/products/6b/6b5e6af2f92929a8ac5ca2d1e64161a97c06f6d4.jpg","12499","https://www.enkor24.ru/product/53017-udarnaya-drel-metabo-sbe-760-sp-600841850"
"Новая ударная дрель с увеличенным эксплуатационным ресурсом. Металлический корпус редуктора. Регулировка частоты вращени","Ударная дрель Энкор ДУЭ-900ЭР/13М (50082)","37764694","https://www.enkor24.ru/u/images/products/f8/f8628e1a6666a4719e160685cb6b64e1621842a4.jpg","4000","https://www.enkor24.ru/product/54938-udarnaya-drel-enkor-due-900er-13m-50082"
"Новая мощная ударная дрель с увеличенным эксплуатационным ресурсом Электронная регулировка частоты вращения Регулировка ","Ударная дрель Энкор ДУЭ-2 1150ЭР/13М (50092)","37764695","https://www.enkor24.ru/u/images/products/de/deab299b3f73926c1fcba2459d99654fa5f03da0.jpg","5500","https://www.enkor24.ru/product/54939-udarnaya-drel-enkor-due-2-1150er-13m-50092"
"Ударная дрель Makita HP1631 предназначена для сверления отверстий в бетоне, дереве и металле. Модель оснащена надежным м","Ударная дрель Makita HP1631","37764696","https://www.enkor24.ru/u/images/products/f8/f87713869df20be3d4014e94a3df82b5a810f866.jpg","8400","https://www.enkor24.ru/product/55586-udarnaya-drel-makita-hp1631"
"Ударная дрель Makita HP1630K имеет два режима работы: сверление с ударом и без. Переключение между ними осуществляется п","Ударная дрель Makita HP1630K","37764697","https://www.enkor24.ru/u/images/products/bd/bde4b45fea3f6cb8bc200283a0dbe2ac7d005efc.jpg","7300","https://www.enkor24.ru/product/57923-udarnaya-drel-makita-hp1630k"
"Ударная дрель Makita HP1630 предназначена для сверления отверстий в бетоне, древесине и металле. Мощный двигатель на 710","Ударная дрель Makita HP 1630","37764698","https://www.enkor24.ru/u/images/products/d7/d76dd72773de15f8a7b57c409c051411cae90c3b.jpg","7300","https://www.enkor24.ru/product/69684-udarnaya-drel-makita-hp-1630"
"Ударная дрель-шуруповерт Dewalt DCD776S2 предназначена для сверления отверстий и закручивания/откручивания крепежа. Муфт","Аккумуляторная дрель-шуруповерт DeWalt (DCD776S2-KS)","37764699","https://www.enkor24.ru/u/images/products/f4/f453212587bae537ba58da2b9c0612e068738311.jpg","16668","https://www.enkor24.ru/product/72529-akkumulyatornaya-drel-shurupovert-dewalt-dcd776s2-ks"
"Бесщеточная ударная дрель-шуруповерт Dewalt DCD796D2 снабжена быстрозажимным патроном, благодаря чему смена оснастки не ","Аккумуляторный ударный шуруповерт DeWalt DCD796D2-QW","37764700","https://www.enkor24.ru/u/images/products/d2/d285046ec91fea33420ff0e483dc859261b5b7f6.jpg","29988","https://www.enkor24.ru/product/74904-akkumulyatornyj-udarnyj-shurupovert-dewalt-dcd796d2-qw"
"Аккумуляторная ударная дрель-шуруповерт Stanley SCH201D2K снабжена быстрозажимным патроном, благодаря чему сменить оснас","Аккумуляторная ударная дрель-шуруповерт Stanley SCH201D2K-RU","37764701","https://www.enkor24.ru/u/images/products/b1/b175a039f9d571b408d4fd868713fdfa3435ebcf.jpg","13150","https://www.enkor24.ru/product/75432-akkumulyatornaya-udarnaya-drel-shurupovert-stanley-sch201d2k-ru"
"Аккумуляторная ударная дрель-шуруповерт Stanley STDC18LHBK снабжена быстрозажимным патроном, что способствует простой см","Аккумуляторная ударная дрель-шуруповерт Stanley STDC18LHBK-RU","37764702","https://www.enkor24.ru/u/images/products/d1/d192ec0e181bf7190d14e940c202afa971f47e4e.jpg","14680","https://www.enkor24.ru/product/75433-akkumulyatornaya-udarnaya-drel-shurupovert-stanley-stdc18lhbk-ru"
"Дрель Stanley STDH8013 работает в двух режимах: сверление с ударом и без. Корпус редуктора выполнен из металла, что увел","Ударная дрель Stanley STDH8013-RU","37764703","https://www.enkor24.ru/u/images/products/ca/caf4005c09f7e7b8f240cf5bb5a0b23c92f177da.jpg","5748","https://www.enkor24.ru/product/75444-udarnaya-drel-stanley-stdh8013-ru"
"Ударная дрель STANLEY SDH700 используется для сверления отверстий в металле и твердых породах дерева. Корпус выполнен из","Ударная дрель Stanley SDH700-RU","37764704","https://www.enkor24.ru/u/images/products/cd/cd4b81e6d4dc3f76672d9d55f0927bf3f46bd337.png","4188","https://www.enkor24.ru/product/75445-udarnaya-drel-stanley-sdh700-ru"
